Name,50 FR 15,100 FR 15,200 FR 15,500 FR 15,1000 FR 15,1650 FR 15,100 BK 15,200 BK 15,100 BR 15,200 BR 15,100 FL 15,200 FL 15,200 IM 15,400 IM 15,50 FR 16,100 FR 16,200 FR 16,500 FR 16,1000 FR 16,1650 FR 16,100 BK 16,200 BK 16,100 BR 16,200 BR 16,100 FL 16,200 FL 16,200 IM 16,400 IM 16,50 FR 17,100 FR 17,200 FR 17,500 FR 17,1000 FR 17,1650 FR 17,100 BK 17,200 BK 17,100 BR 17,200 BR 17,100 FL 17,200 FL 17,200 IM 17,400 IM 17,50 FR 18,100 FR 18,200 FR 18,500 FR 18,1000 FR 18,1650 FR 18,100 BK 18,200 BK 18,100 BR 18,200 BR 18,100 FL 18,200 FL 18,200 IM 18,400 IM 18,Top 3 Power Points,Top 3 Ratio,Top 3 Improvement,Top 5 Improvement
Dan Fujan,27.72,64.66,150.19,0.0,0.0,0.0,72.64,161.82,0.0,0.0,0.0,0.0,165.03,0.0,22.58,49.22,0.0,0.0,0.0,0.0,54.92,134.12,64.2,0.0,60.86,0.0,124.88,0.0,21.46,46.71,105.91,0.0,0.0,0.0,52.63,127.21,61.59,148.28,55.74,167.55,120.78,280.97,20.91,46.32,103.38,0.0,0.0,0.0,53.42,124.16,62.32,0.0,55.79,136.39,120.59,266.47,799.3333333333334,98.27673407194325,8.276734071943253,8.069129195861096
Dan Gutnayer,23.28,54.39,117.91,0.0,0.0,0.0,61.46,141.36,63.17,148.16,61.39,0.0,126.23,309.32,23.65,52.07,112.55,0.0,0.0,0.0,57.67,124.57,62.4,136.57,60.3,0.0,122.85,271.15,23.24,51.27,106.38,0.0,0.0,0.0,54.92,117.83,59.09,127.45,58.77,0.0,115.68,268.07,0.0,0.0,0.0,0.0,0.0,980.95,0.0,119.99,58.01,126.91,0.0,0.0,117.26,244.24,789.0,99.15633580124333,9.15633580124332,9.622382695628083
Dan Madwed,22.45,48.03,104.96,0.0,579.85,970.01,53.97,118.43,67.75,0.0,48.92,107.18,117.95,253.11,21.62,46.88,99.29,273.29,0.0,991.97,51.91,114.31,67.71,141.33,49.12,112.35,113.13,256.03,21.17,45.7,96.1,259.94,0.0,0.0,0.0,111.95,0.0,137.29,49.05,106.1,110.73,0.0,21.04,45.24,95.73,260.72,0.0,0.0,49.6,106.15,0.0,0.0,48.11,105.26,107.77,0.0,981.3333333333334,97.68379892877638,7.683798928776378,13.495914319564722
Dan Priestley,20.96,47.8,106.21,0.0,0.0,0.0,64.44,0.0,0.0,0.0,52.45,0.0,149.0,0.0,20.58,45.23,101.78,0.0,0.0,0.0,56.75,122.15,58.94,0.0,54.84,0.0,123.7,0.0,20.36,45.42,121.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,0.0,112.24,0.0,20.48,45.38,107.21,0.0,0.0,0.0,54.71,0.0,57.46,0.0,51.15,0.0,110.17,0.0,819.6666666666666,100.66017990778764,10.66017990778765,8.91329173964404
Dana Foster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37,47.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,94.61395064883715,4.613950648837143,4.613950648837143
Dane Vanderkaay,27.83,59.59,111.29,287.25,593.83,991.13,61.97,126.58,69.87,143.17,58.34,124.65,126.57,255.4,23.99,51.2,107.37,276.42,563.25,950.87,58.57,119.32,65.73,138.04,57.25,118.99,122.28,247.12,22.68,49.04,103.68,272.25,0.0,930.18,54.0,116.1,59.32,141.17,55.24,115.16,115.54,239.78,0.0,0.0,112.24,263.24,0.0,912.42,0.0,0.0,67.41,0.0,0.0,129.69,133.47,235.68,924.3333333333334,98.21267491338551,8.212674913385513,11.912117249095697
Daniel Arris,21.77,49.02,111.55,0.0,0.0,0.0,0.0,0.0,59.27,137.27,54.38,0.0,120.68,260.43,21.29,46.23,104.65,0.0,0.0,0.0,56.57,0.0,55.9,121.94,52.12,0.0,113.1,0.0,21.54,48.04,104.16,0.0,0.0,0.0,54.85,0.0,55.29,119.96,52.42,0.0,110.17,240.96,21.24,46.19,0.0,0.0,0.0,0.0,0.0,0.0,55.18,121.04,52.61,0.0,109.69,0.0,915.3333333333334,98.33648753481734,8.336487534817346,8.336487534817346
Daniel Eckel,24.11,49.74,107.36,281.81,578.85,969.01,0.0,125.53,62.4,134.44,52.45,111.74,124.14,247.69,24.49,51.45,112.82,282.19,582.35,972.69,58.79,124.11,68.47,146.95,52.38,115.11,119.78,249.5,27.07,49.11,104.06,284.55,0.0,0.0,56.0,124.15,59.04,134.8,50.72,111.14,117.7,247.29,27.81,56.89,121.04,274.09,0.0,0.0,72.04,0.0,71.51,157.2,58.49,109.19,136.99,242.77,990.0,94.21192416887993,4.21192416887994,5.593938918623703
Daniel Golczewski,22.69,48.98,103.05,275.22,581.47,966.84,55.5,120.24,70.71,158.1,53.03,115.45,127.3,266.12,22.24,46.27,100.99,273.29,564.37,938.82,53.93,115.56,0.0,0.0,53.26,115.58,127.55,297.24,21.74,46.44,99.42,270.59,558.76,949.16,52.38,118.41,66.75,0.0,53.41,121.09,121.71,0.0,21.35,46.06,99.16,266.92,567.37,953.59,0.0,133.48,0.0,0.0,51.82,0.0,0.0,0.0,869.6666666666666,98.87051453608667,8.870514536086668,8.987446681729299
Daniel Gosek,22.04,49.47,111.85,307.92,0.0,0.0,54.69,121.18,0.0,0.0,55.45,0.0,130.61,281.63,21.16,47.49,108.94,0.0,0.0,0.0,52.82,121.28,0.0,0.0,52.96,0.0,149.73,0.0,20.57,45.38,103.06,292.11,0.0,0.0,50.79,114.35,0.0,0.0,51.17,0.0,120.11,0.0,20.27,44.55,106.31,0.0,0.0,0.0,49.14,137.17,0.0,0.0,53.68,0.0,0.0,0.0,874.6666666666666,99.62530890229185,9.625308902291858,9.625308902291858
Daniel Hasler,23.67,49.8,106.76,280.34,0.0,0.0,57.48,117.76,62.83,132.26,0.0,117.86,117.14,246.07,23.46,50.05,103.14,274.78,0.0,0.0,56.66,116.24,59.19,127.53,57.65,117.1,115.03,239.47,22.67,48.74,100.94,274.03,0.0,0.0,52.86,112.4,57.71,124.24,53.5,117.83,112.05,238.39,25.71,48.09,103.41,0.0,0.0,0.0,65.85,130.03,58.37,123.71,64.63,136.52,111.41,234.93,893.3333333333334,97.43452599486658,7.434525994866579,11.585373272403393
Daniel Hochman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.2,0.0,0.0,56.09,0.0,0.0,0.0,555.0,97.52773375594295,7.527733755942944,7.527733755942944
Daniel Klotz,21.94,48.11,110.03,305.82,0.0,0.0,58.38,130.01,68.36,0.0,54.33,121.32,125.56,270.71,22.25,48.38,100.79,307.53,0.0,1100.3,58.39,159.93,66.94,0.0,50.28,119.81,124.13,282.78,21.24,46.23,100.31,0.0,0.0,0.0,61.1,132.85,0.0,0.0,49.34,117.78,125.07,0.0,20.62,45.9,102.2,0.0,0.0,0.0,67.54,165.02,0.0,0.0,49.11,140.09,142.01,0.0,916.5,96.45150211099966,6.4515021109996535,6.254523556933685
Daniel Koenigsperger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,52.84,115.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.6666666666666,83.2569661856028,-6.74303381439719,-6.74303381439719
Daniel Salovesh,24.68,54.63,125.11,352.16,0.0,0.0,60.12,130.99,0.0,0.0,62.23,0.0,142.28,315.57,23.6,52.89,116.82,334.03,0.0,0.0,58.09,123.64,76.47,0.0,60.42,139.96,135.14,0.0,23.24,50.23,111.4,317.1,0.0,0.0,56.91,121.28,0.0,0.0,55.52,134.87,129.81,0.0,23.16,50.6,111.39,0.0,0.0,0.0,56.0,118.08,0.0,0.0,55.1,162.43,130.6,0.0,783.6666666666666,102.51076823260432,12.51076823260432,9.427719031596098
Daniel Spas,21.1,46.14,121.82,0.0,0.0,0.0,61.78,138.19,60.24,158.09,53.07,0.0,140.67,0.0,20.64,45.71,104.04,0.0,0.0,0.0,0.0,0.0,59.93,161.79,51.87,123.43,113.65,0.0,20.37,44.55,105.88,0.0,0.0,0.0,52.5,0.0,61.33,0.0,52.95,0.0,113.2,0.0,20.71,45.38,0.0,0.0,0.0,0.0,0.0,0.0,58.85,0.0,51.74,0.0,118.37,0.0,839.5,100.76875777906706,10.768757779067059,19.461811331612537
Daniel Speers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,52.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,51.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,43.5,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.6666666666666,96.65199706083033,6.651997060830315,6.651997060830315
Daniel Whitcomb,22.45,48.37,109.62,329.02,0.0,1132.67,54.94,128.88,0.0,0.0,60.81,0.0,152.55,335.54,20.99,46.06,109.27,307.82,0.0,1102.57,51.69,123.98,0.0,167.12,65.99,142.97,138.67,292.58,20.84,45.24,107.31,305.99,0.0,0.0,52.72,124.95,71.99,169.81,56.11,141.23,126.83,283.23,20.59,45.06,124.91,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.6666666666666,99.12752734578902,9.12752734578902,7.6076900531866976
Danny Crigler,0.0,48.69,103.36,280.56,0.0,0.0,0.0,0.0,62.91,134.5,54.19,121.81,123.21,256.0,0.0,48.09,101.88,274.65,578.72,0.0,0.0,0.0,60.89,129.02,53.97,120.17,0.0,247.91,24.45,47.14,119.05,0.0,0.0,0.0,0.0,0.0,61.34,127.48,52.59,0.0,112.19,240.51,24.55,45.55,100.24,0.0,0.0,0.0,0.0,0.0,57.36,125.8,0.0,0.0,110.42,234.9,796.3333333333334,106.99143752796505,16.991437527965058,14.982071869823166
Danny Fujinaka,27.43,58.58,125.13,291.54,0.0,0.0,74.69,0.0,83.62,0.0,56.0,0.0,148.79,304.01,23.19,50.34,104.75,277.18,591.04,1010.9,60.18,132.9,67.87,167.55,55.98,125.14,121.92,300.68,23.11,49.73,107.4,278.45,582.69,987.35,59.66,129.21,64.66,140.67,56.88,122.18,117.58,258.31,23.04,0.0,106.54,277.02,0.0,953.84,0.0,0.0,0.0,157.86,0.0,0.0,134.96,251.46,749.5,100.80931536494492,10.809315364944943,14.927769511395278
Danny Lutkus,22.83,49.29,108.39,293.81,618.28,1071.71,0.0,0.0,0.0,0.0,0.0,0.0,129.71,274.0,22.2,55.66,105.59,288.85,624.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94,47.49,103.39,289.34,632.97,0.0,60.94,0.0,67.47,175.96,60.35,168.15,127.68,0.0,21.56,46.54,101.84,288.66,618.06,0.0,0.0,0.0,88.19,0.0,56.37,0.0,125.75,315.85,822.3333333333334,97.04076592143817,7.040765921438165,6.044102467130034
Danny McClary,23.0,51.1,110.49,305.01,0.0,1057.63,56.15,121.29,65.62,141.67,52.16,119.77,118.63,254.05,22.37,49.13,109.56,299.23,0.0,0.0,54.95,118.06,61.73,135.1,50.79,114.33,114.2,244.48,21.57,48.38,108.41,295.51,0.0,0.0,53.03,114.76,62.3,129.41,49.66,110.65,111.44,242.91,24.49,54.78,123.56,0.0,0.0,0.0,60.94,138.45,70.23,159.65,49.17,109.69,110.76,243.64,910.6666666666666,97.05224277347422,7.052242773474216,12.556032003744118
Darren Ankosko,23.02,49.56,104.11,273.74,563.13,942.16,57.56,120.7,0.0,0.0,0.0,0.0,124.53,253.74,23.04,48.29,102.34,270.72,572.11,942.58,56.91,117.15,0.0,0.0,0.0,0.0,119.85,248.76,0.0,47.28,102.01,269.51,555.23,937.74,66.79,121.22,0.0,0.0,55.6,122.05,119.64,245.58,22.92,48.42,102.25,271.78,572.35,945.72,0.0,0.0,0.0,0.0,65.01,0.0,0.0,241.42,936.5,95.79698910697402,5.796989106974037,5.69698237678646
Darren Pagan,24.27,50.96,110.98,296.84,611.72,0.0,56.37,120.57,63.67,137.66,56.21,0.0,121.38,260.17,22.31,51.72,107.37,290.07,597.92,0.0,54.44,115.97,62.56,132.29,53.09,0.0,116.55,251.33,22.52,47.2,105.21,288.74,0.0,0.0,54.08,115.16,60.51,131.86,53.4,0.0,114.47,248.59,21.77,47.05,105.87,0.0,0.0,0.0,62.23,110.48,59.67,0.0,58.28,0.0,111.23,240.74,868.6666666666666,97.8186962651031,7.818696265103101,7.609505726988859
Dash Rothberg,22.42,56.11,110.7,0.0,0.0,0.0,53.26,120.23,0.0,0.0,54.68,0.0,0.0,0.0,21.41,48.11,107.56,307.21,643.95,0.0,52.49,116.61,0.0,0.0,52.98,0.0,0.0,0.0,21.26,49.94,107.93,298.43,0.0,0.0,51.45,118.31,0.0,0.0,54.23,0.0,128.24,0.0,20.62,48.36,109.18,0.0,0.0,0.0,50.6,0.0,0.0,0.0,50.4,0.0,0.0,0.0,806.3333333333334,99.97974754300398,9.97974754300398,8.711686566627334
David Dunford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.48,51.76,0.0,0.0,0.0,0.0,57.21,126.46,0.0,0.0,0.0,0.0,0.0,0.0,20.33,44.09,100.7,0.0,0.0,0.0,51.29,129.34,0.0,0.0,0.0,0.0,0.0,0.0,977.5,95.28560672246557,5.285606722465578,7.0487544507305016
David Guernsey,21.95,47.72,105.04,285.38,0.0,0.0,54.93,125.9,0.0,0.0,55.07,0.0,127.72,270.83,21.48,47.01,100.8,279.25,0.0,0.0,56.95,119.29,0.0,0.0,56.26,0.0,127.06,269.41,22.13,48.6,101.1,280.2,0.0,0.0,56.47,121.49,0.0,150.65,55.14,126.27,124.79,267.62,21.32,45.47,99.37,274.88,0.0,0.0,56.97,120.37,65.26,0.0,51.44,125.22,115.71,320.73,871.3333333333334,97.14583645730703,7.1458364573070305,7.257824500208875
David Harmon,23.8,60.15,108.84,0.0,647.77,0.0,55.56,120.66,0.0,0.0,53.27,119.0,121.42,263.76,27.39,50.24,104.78,297.91,607.63,0.0,54.14,119.46,0.0,0.0,52.03,116.31,119.56,250.87,22.28,47.72,102.63,282.98,577.56,0.0,53.53,118.83,0.0,0.0,49.99,112.04,116.67,253.71,22.04,47.89,104.28,277.14,577.65,0.0,54.57,149.63,0.0,0.0,48.91,109.57,138.3,0.0,846.0,98.88744981145162,8.88744981145162,8.88744981145162
David Heckler,23.39,50.74,109.22,313.56,0.0,1062.14,55.06,119.18,70.31,154.53,60.67,134.35,132.05,267.12,22.18,49.52,106.19,0.0,634.88,1088.31,54.07,118.69,0.0,0.0,0.0,129.18,125.25,268.32,22.08,47.68,106.48,0.0,0.0,0.0,54.13,119.48,0.0,0.0,63.71,0.0,118.8,0.0,22.55,48.0,107.61,0.0,0.0,0.0,53.91,121.11,0.0,0.0,55.32,0.0,122.44,0.0,689.5,100.04832944266123,10.04832944266122,10.04832944266122
David Hotard,24.67,54.22,118.14,0.0,0.0,0.0,65.49,0.0,65.02,142.97,60.71,0.0,132.25,291.25,22.98,52.06,115.57,0.0,0.0,0.0,75.43,0.0,62.38,139.6,62.51,0.0,127.92,336.36,22.51,49.04,109.7,0.0,0.0,0.0,63.44,0.0,59.15,132.9,56.65,0.0,121.49,0.0,22.8,50.72,126.02,0.0,0.0,0.0,62.21,0.0,60.1,138.66,57.07,0.0,121.7,0.0,525.6666666666666,107.45407384356763,17.454073843567613,17.454073843567613
David Ingraham,22.85,48.55,105.55,285.25,619.34,1040.81,53.58,123.55,61.32,139.63,50.23,110.88,113.6,242.84,21.57,46.7,102.99,287.63,0.0,0.0,52.77,120.68,60.95,150.27,49.72,109.02,111.49,238.95,21.63,45.91,99.55,284.56,0.0,0.0,52.6,123.15,62.26,132.28,48.92,107.21,108.99,233.0,21.36,45.77,99.15,280.78,0.0,0.0,52.55,115.44,61.86,135.92,49.44,108.57,109.98,235.55,978.6666666666666,96.25566181208256,6.255661812082569,7.403097381121121
David Jakl,22.87,49.19,106.06,286.25,0.0,0.0,54.46,117.69,64.87,156.1,51.52,116.37,123.45,253.57,21.89,46.35,100.24,277.64,0.0,0.0,52.35,113.31,61.97,138.82,50.29,125.47,119.73,252.02,24.68,46.16,100.5,270.76,0.0,0.0,50.12,109.13,0.0,0.0,49.9,108.74,137.89,293.2,23.94,52.85,98.14,268.0,0.0,0.0,57.39,126.27,0.0,0.0,48.05,106.62,0.0,244.37,958.0,96.92364252465457,6.923642524654559,6.422672102759076
David Koweek,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34,52.75,120.35,0.0,0.0,0.0,68.29,145.15,73.81,0.0,0.0,0.0,141.76,0.0,22.3,49.88,113.49,0.0,0.0,0.0,61.49,136.83,74.29,165.71,75.48,0.0,141.01,0.0,22.07,48.27,110.82,0.0,0.0,0.0,60.1,138.19,75.86,0.0,0.0,0.0,0.0,0.0,762.6666666666666,94.52358776136379,4.523587761363785,6.237948724517015
David Mosko,0.0,50.55,106.55,277.45,0.0,958.03,57.31,140.47,82.29,0.0,51.75,113.58,122.82,251.83,22.91,47.1,99.99,267.78,556.3,949.61,56.45,113.69,79.1,139.74,49.96,107.45,116.25,242.36,22.76,47.96,99.19,268.52,0.0,962.66,54.34,134.21,61.58,163.09,49.68,109.24,114.31,243.18,24.92,46.03,97.97,260.56,546.41,924.1,52.92,135.11,74.56,129.51,49.63,105.92,111.08,234.31,963.3333333333334,97.91549837224863,7.915498372248626,7.386953830046764
David Paulk,23.16,50.37,106.26,287.07,0.0,1006.98,55.84,121.55,62.52,141.09,54.8,119.27,117.42,248.82,23.06,48.62,102.65,276.13,576.02,970.53,52.8,111.29,61.93,133.25,53.67,117.95,112.03,242.37,23.05,46.76,101.56,273.19,583.66,0.0,53.38,113.61,78.11,166.77,0.0,114.54,110.9,236.68,20.91,54.13,98.09,268.43,568.51,953.75,52.15,113.15,0.0,166.77,54.46,119.31,115.2,252.7,894.0,98.50137628708329,8.501376287083293,12.84762118503114
David Puczkowski,21.79,48.2,112.33,0.0,0.0,0.0,49.98,113.91,66.75,0.0,58.26,0.0,121.07,0.0,20.94,46.95,0.0,0.0,0.0,0.0,49.02,109.17,0.0,0.0,55.12,0.0,126.05,0.0,21.16,45.19,125.54,0.0,0.0,0.0,48.56,128.48,0.0,0.0,51.74,0.0,0.0,0.0,20.94,45.15,0.0,0.0,0.0,0.0,48.18,0.0,0.0,0.0,51.76,0.0,0.0,0.0,876.0,99.66338416541393,9.663384165413921,9.645382755349221
David Schutz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.08,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,101.03266992114158,11.032669921141578,11.032669921141578
David Speese,22.55,48.75,107.14,292.95,0.0,0.0,64.61,0.0,58.24,128.09,60.4,0.0,118.19,274.05,22.12,47.76,103.97,294.01,0.0,0.0,60.65,0.0,57.43,124.91,65.3,0.0,115.29,265.62,22.15,47.12,101.51,0.0,0.0,0.0,0.0,131.93,55.95,122.3,53.0,0.0,111.73,0.0,22.12,49.58,108.7,0.0,0.0,0.0,0.0,0.0,55.57,118.04,64.57,0.0,113.63,0.0,901.0,98.55751081307359,8.557510813073602,15.67489141232658
David Ting,24.99,54.82,119.05,340.89,0.0,0.0,0.0,0.0,63.37,140.48,57.14,132.71,134.17,322.25,25.08,53.84,116.55,0.0,0.0,0.0,0.0,0.0,62.71,141.06,55.63,128.6,129.56,325.37,29.57,65.32,0.0,0.0,0.0,0.0,0.0,0.0,61.85,159.59,55.17,155.08,152.77,0.0,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95,137.06,56.15,0.0,130.94,0.0,556.5,101.80336840828134,11.803368408281358,11.803368408281358
